,dataset,factors,n_cluster,linkage,silhouette_score,n_elements,eveness
18593,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",2,complete,0.39165564539783654,"{0: 40, 1: 29}",0.9815886212101388
18594,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",2,average,0.5712007344961074,"{0: 63, 1: 6}",0.42622865699814483
18595,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",2,single,0.597585971336561,"{1: 65, 0: 4}",0.31933738653397287
18596,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",3,ward,0.45247931293931976,"{1: 34, 0: 24, 2: 11}",0.9182460477192965
18597,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",3,complete,0.4088415305669645,"{1: 36, 0: 29, 2: 4}",0.7908515969114911
18598,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",3,average,0.5387912796526363,"{2: 52, 0: 11, 1: 6}",0.6538059804824295
18599,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",3,single,0.53525159158048,"{0: 65, 2: 3, 1: 1}",0.2311524734988684
18600,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",4,ward,0.4854733369258762,"{0: 34, 1: 20, 2: 11, 3: 4}",0.8407401537132219
18601,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",4,complete,0.37971652841016174,"{0: 36, 1: 23, 3: 6, 2: 4}",0.7812984599429869
18602,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",4,average,0.48893688690736214,"{2: 52, 1: 10, 0: 6, 3: 1}",0.5531613494286689
18603,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",4,single,0.4091341934753284,"{1: 64, 0: 3, 3: 1, 2: 1}",0.2371978261994942
18604,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",5,ward,0.36816495490705103,"{1: 20, 4: 19, 2: 15, 0: 11, 3: 4}",0.9342678815822887
18605,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",5,complete,0.33435278628329707,"{0: 23, 4: 22, 3: 14, 1: 6, 2: 4}",0.8896031452721888
18606,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",5,average,0.38588736400774615,"{0: 52, 1: 10, 2: 4, 4: 2, 3: 1}",0.5108575554626689
18607,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",5,single,0.3853181704241345,"{1: 64, 0: 2, 3: 1, 2: 1, 4: 1}",0.22150623844033998
18608,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",6,ward,0.36498401090580523,"{0: 20, 4: 19, 2: 15, 1: 9, 3: 4, 5: 2}",0.8813870404088199
18609,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",6,complete,0.33588013977949965,"{4: 22, 3: 17, 1: 14, 5: 6, 0: 6, 2: 4}",0.9058596056155142
18610,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",6,average,0.416385809206306,"{2: 33, 5: 19, 1: 10, 0: 4, 4: 2, 3: 1}",0.7349826457297464
18611,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",6,single,0.3594454262605646,"{0: 64, 5: 1, 4: 1, 3: 1, 2: 1, 1: 1}",0.21017986346890866
18612,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",7,ward,0.3509119519641702,"{4: 19, 0: 15, 6: 11, 1: 9, 2: 9, 3: 4, 5: 2}",0.9140679503033502
18613,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",7,complete,0.33296062160100776,"{4: 22, 1: 17, 0: 14, 5: 6, 2: 4, 6: 4, 3: 2}",0.8625432089350139
18614,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",7,average,0.40258946142862434,"{2: 33, 5: 19, 0: 10, 1: 3, 4: 2, 6: 1, 3: 1}",0.6935115964517657
18615,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",7,single,0.30921204323886486,"{0: 63, 5: 1, 4: 1, 3: 1, 6: 1, 2: 1, 1: 1}",0.23189373020558288
18616,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",8,ward,0.380751089043363,"{1: 19, 6: 11, 0: 9, 2: 9, 7: 8, 4: 7, 3: 4, 5: 2}",0.927602330806234
18617,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",8,complete,0.3235510989310445,"{1: 22, 0: 17, 4: 11, 5: 6, 2: 4, 6: 4, 7: 3, 3: 2}",0.8578522381396941
18618,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",8,average,0.3726781908031395,"{0: 33, 2: 19, 3: 5, 5: 5, 1: 3, 4: 2, 6: 1, 7: 1}",0.6972869100115919
18619,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",8,single,0.23401555153411452,"{0: 61, 1: 2, 5: 1, 4: 1, 7: 1, 6: 1, 2: 1, 3: 1}",0.27880777742201746
18620,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",9,ward,0.3853626036500536,"{1: 19, 2: 11, 0: 9, 7: 8, 4: 7, 8: 5, 3: 4, 6: 4, 5: 2}",0.9186582589516756
18621,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",9,complete,0.3382036192010023,"{1: 22, 2: 14, 4: 11, 5: 6, 0: 4, 6: 4, 8: 3, 7: 3, 3: 2}",0.8641196768551795
18622,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",9,average,0.34570084016236374,"{0: 25, 2: 19, 3: 8, 8: 5, 5: 5, 1: 3, 4: 2, 6: 1, 7: 1}",0.780464638566696
18623,df_datos_Ptrans_TMB_clus,"['F4', 'F5']",9,single,0.3121936602107931,"{1: 49, 0: 12, 3: 2, 5: 1, 4: 1, 7: 1, 6: 1, 2: 1, 8: 1}",0.46335780632711177
18624,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",2,ward,0.3366231203747906,"{0: 46, 1: 23}",0.9182958340544894
18625,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",2,complete,0.3573253644033857,"{0: 49, 1: 20}",0.868533960265235
18626,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",2,average,0.3652870179863308,"{1: 35, 0: 34}",0.9998484829291058
18627,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",2,single,0.35858770405100393,"{0: 66, 1: 3}",0.2580186686648155
18628,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",3,ward,0.2989914643845716,"{0: 30, 1: 23, 2: 16}",0.9714447787240239
18629,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",3,complete,0.2768495956691127,"{1: 35, 0: 20, 2: 14}",0.9347064382980335
18630,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",3,average,0.3058949042471799,"{0: 35, 1: 31, 2: 3}",0.7646896849720871
18631,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",3,single,0.16630501747923251,"{0: 65, 1: 3, 2: 1}",0.2311524734988684
18632,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",4,ward,0.2657132645799873,"{0: 23, 1: 18, 2: 16, 3: 12}",0.9809279890852672
18633,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",4,complete,0.18961159661434288,"{0: 35, 1: 16, 2: 14, 3: 4}",0.8453645870711114
18634,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",4,average,0.2552325647772106,"{0: 31, 1: 29, 3: 6, 2: 3}",0.7736376125399315
18635,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",4,single,-0.041345750702542344,"{0: 64, 1: 3, 3: 1, 2: 1}",0.2371978261994942
18636,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",5,ward,0.27944086112886746,"{1: 18, 0: 16, 2: 13, 3: 12, 4: 10}",0.9867173835029016
18637,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",5,complete,0.23341914590290605,"{2: 23, 1: 16, 0: 14, 4: 12, 3: 4}",0.9307840670343629
18638,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",5,average,0.22405278206077708,"{1: 30, 0: 29, 3: 6, 2: 3, 4: 1}",0.7061557493081176
18639,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",5,single,-0.029128791289697937,"{0: 63, 1: 3, 3: 1, 2: 1, 4: 1}",0.2506953566278916
18640,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",6,ward,0.28938184852539184,"{1: 18, 0: 13, 2: 13, 3: 12, 4: 10, 5: 3}",0.9487670857398963
18641,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",6,complete,0.2283080660926461,"{2: 23, 0: 16, 1: 12, 5: 8, 4: 6, 3: 4}",0.9134039800563404
18642,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",6,average,0.23532669933583034,"{0: 30, 1: 19, 2: 10, 3: 6, 5: 3, 4: 1}",0.7854059688700629
18643,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",6,single,0.03500415485939402,"{0: 58, 2: 5, 1: 3, 3: 1, 5: 1, 4: 1}",0.36644919122441105
18644,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",7,ward,0.29607826519711794,"{1: 18, 0: 13, 3: 12, 4: 10, 2: 7, 6: 6, 5: 3}",0.9404326264977367
18645,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",7,complete,0.2154291161451114,"{0: 23, 2: 13, 1: 12, 5: 8, 4: 6, 3: 4, 6: 3}",0.8985524205443963
18646,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",7,average,0.2794717249450258,"{0: 19, 3: 18, 2: 12, 6: 10, 1: 6, 5: 3, 4: 1}",0.8735615829956518
18647,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",7,single,0.10524439042146644,"{0: 48, 6: 10, 2: 5, 1: 3, 3: 1, 5: 1, 4: 1}",0.535994652350427
18648,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",8,ward,0.3004232932381397,"{0: 18, 1: 12, 4: 10, 3: 10, 2: 7, 6: 6, 7: 3, 5: 3}",0.9289873967259604
18649,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",8,complete,0.26695784650039334,"{2: 15, 0: 13, 1: 12, 5: 8, 3: 8, 4: 6, 7: 4, 6: 3}",0.9444198054714369
18650,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",8,average,0.28375249131038394,"{1: 18, 3: 12, 2: 12, 6: 10, 7: 7, 0: 6, 5: 3, 4: 1}",0.9046135727761209
18651,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",8,single,0.0508335583899466,"{1: 47, 2: 10, 0: 5, 3: 3, 7: 1, 5: 1, 4: 1, 6: 1}",0.5354526693882647
18652,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",9,ward,0.2960856738215513,"{1: 14, 0: 12, 4: 10, 3: 10, 2: 7, 6: 6, 8: 4, 7: 3, 5: 3}",0.942079035361778
18653,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",9,complete,0.29945506053742665,"{2: 15, 0: 12, 4: 10, 5: 8, 3: 8, 1: 6, 7: 4, 6: 3, 8: 3}",0.9401148110363087
18654,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",9,average,0.2688409055397443,"{0: 18, 1: 12, 2: 12, 6: 10, 3: 7, 7: 5, 5: 3, 4: 1, 8: 1}",0.8739526663586165
18655,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F3']",9,single,0.025141406913957835,"{0: 47, 2: 10, 1: 4, 3: 3, 7: 1, 5: 1, 4: 1, 6: 1, 8: 1}",0.5232526439819245
18656,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",2,ward,0.36806255328036275,"{0: 49, 1: 20}",0.868533960265235
18657,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",2,complete,0.36806255328036275,"{1: 49, 0: 20}",0.868533960265235
18658,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",2,average,0.36969335034228284,"{1: 50, 0: 19}",0.849054424254048
18659,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",2,single,0.36371903438760106,"{1: 67, 0: 2}",0.18927843126120164
18660,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",3,ward,0.30936449223174567,"{2: 34, 0: 20, 1: 15}",0.9461434479257416
18661,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",3,complete,0.3614013175951064,"{0: 49, 1: 15, 2: 5}",0.6963489920527648
18662,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",3,average,0.35907829746866193,"{0: 50, 1: 14, 2: 5}",0.6801493027768575
18663,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",3,single,0.32536945102386683,"{0: 67, 2: 1, 1: 1}",0.1377092129361222
18664,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",4,ward,0.351238082563371,"{2: 34, 0: 15, 1: 15, 3: 5}",0.8673774824093461
18665,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",4,complete,0.3308568079172996,"{0: 43, 1: 15, 3: 6, 2: 5}",0.7422900627000865
18666,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",4,average,0.3219610603693342,"{0: 44, 1: 14, 3: 6, 2: 5}",0.7308029848556694
18667,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",4,single,0.08737625909533997,"{1: 63, 0: 4, 2: 1, 3: 1}",0.2675329879507169
18668,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",5,ward,0.371185072477319,"{0: 34, 1: 15, 2: 9, 4: 6, 3: 5}",0.8380238756268991
18669,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",5,complete,0.371185072477319,"{0: 34, 1: 15, 4: 9, 3: 6, 2: 5}",0.8380238756268991
18670,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",5,average,0.3638465564783793,"{1: 35, 0: 14, 4: 9, 3: 6, 2: 5}",0.8302169020086297
18671,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",5,single,0.03505647186985806,"{0: 63, 1: 3, 4: 1, 2: 1, 3: 1}",0.2506953566278916
18672,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",6,ward,0.33093500542944854,"{0: 26, 1: 15, 2: 9, 5: 8, 4: 6, 3: 5}",0.9027947823661001
18673,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",6,complete,0.2776705636644416,"{1: 20, 0: 15, 2: 14, 4: 9, 3: 6, 5: 5}",0.9390686910480076
18674,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",6,average,0.33468485435496476,"{0: 35, 1: 9, 4: 9, 3: 6, 2: 5, 5: 5}",0.8195424913569018
18675,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",6,single,0.08772358401266601,"{2: 59, 1: 4, 0: 3, 4: 1, 5: 1, 3: 1}",0.34568583829835964
18676,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",7,ward,0.3380234178902009,"{1: 19, 0: 15, 2: 9, 5: 8, 6: 7, 4: 6, 3: 5}",0.9440728452930417
18677,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",7,complete,0.24251894637156202,"{0: 20, 2: 14, 1: 12, 4: 9, 3: 6, 5: 5, 6: 3}",0.920581228204346
18678,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",7,average,0.31976610528105387,"{1: 27, 0: 9, 4: 9, 6: 8, 3: 6, 2: 5, 5: 5}",0.8947435089802337
18679,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",7,single,0.0639809761799848,"{0: 59, 1: 4, 2: 2, 4: 1, 6: 1, 5: 1, 3: 1}",0.332523268620368
18680,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",8,ward,0.3380451481046922,"{1: 19, 2: 10, 0: 9, 5: 8, 6: 7, 4: 6, 3: 5, 7: 5}",0.9499923593855427
18681,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",8,complete,0.27093740427288093,"{2: 14, 7: 13, 0: 12, 1: 9, 4: 7, 3: 6, 5: 5, 6: 3}",0.9517142020100865
18682,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",8,average,0.3189360836602084,"{0: 27, 4: 9, 6: 8, 1: 6, 2: 5, 5: 5, 7: 5, 3: 4}",0.8803777947761442
18683,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",8,single,0.04840708719556796,"{0: 58, 1: 4, 2: 2, 4: 1, 7: 1, 6: 1, 5: 1, 3: 1}",0.3464989845424855
18684,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",9,ward,0.34218598976148357,"{0: 19, 2: 10, 5: 8, 6: 7, 1: 6, 3: 5, 7: 5, 8: 5, 4: 4}",0.9398480617726774
18685,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",9,complete,0.2828172418451459,"{0: 14, 7: 13, 1: 9, 4: 7, 5: 7, 3: 6, 2: 5, 8: 5, 6: 3}",0.9544561976488707
18686,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",9,average,0.3477330742826949,"{8: 19, 4: 9, 2: 8, 6: 8, 1: 6, 0: 5, 5: 5, 7: 5, 3: 4}",0.9414091117821617
18687,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F4']",9,single,0.03690246019287095,"{0: 57, 1: 4, 2: 2, 4: 1, 7: 1, 6: 1, 5: 1, 8: 1, 3: 1}",0.3612459476163821
18688,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",2,ward,0.422435785432916,"{0: 50, 1: 19}",0.849054424254048
18689,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",2,complete,0.422435785432916,"{0: 50, 1: 19}",0.849054424254048
18690,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",2,average,0.422435785432916,"{0: 50, 1: 19}",0.849054424254048
18691,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",2,single,-0.029962368633588744,"{0: 68, 1: 1}",0.10928571467638523
18692,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",3,ward,0.3732107315855921,"{0: 39, 1: 19, 2: 11}",0.8832388401972918
18693,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",3,complete,0.3732107315855921,"{1: 39, 0: 19, 2: 11}",0.8832388401972918
18694,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",3,average,0.3514836120271257,"{1: 42, 0: 19, 2: 8}",0.82569715590785
18695,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",3,single,-0.06276202816439914,"{2: 66, 0: 2, 1: 1}",0.18798209696299253
18696,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",4,ward,0.35171710903562864,"{3: 21, 0: 19, 1: 18, 2: 11}",0.98135145690536
18697,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",4,complete,0.2645736728701433,"{1: 39, 0: 12, 2: 11, 3: 7}",0.8306718747391204
18698,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",4,average,0.2758305149045558,"{0: 42, 1: 17, 2: 8, 3: 2}",0.7211883149255794
18699,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",4,single,-0.1392905397272483,"{0: 66, 3: 1, 1: 1, 2: 1}",0.1634650408698242
18700,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",5,ward,0.3273805909070029,"{1: 21, 0: 18, 3: 14, 2: 11, 4: 5}",0.9438964256367075
18701,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",5,complete,0.277228836904099,"{0: 39, 2: 11, 1: 7, 3: 7, 4: 5}",0.7888942431895427
18702,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",5,average,0.3062412423639439,"{1: 32, 0: 17, 4: 10, 2: 8, 3: 2}",0.8287842205078861
18703,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",5,single,-0.31176149770143685,"{0: 65, 3: 1, 4: 1, 1: 1, 2: 1}",0.18746464047612796
18704,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",6,ward,0.30533506158370216,"{0: 21, 1: 14, 2: 11, 3: 10, 5: 8, 4: 5}",0.9478672164464408
18705,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",6,complete,0.30919486669388685,"{0: 24, 2: 15, 5: 11, 1: 7, 3: 7, 4: 5}",0.9187999255856967
18706,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",6,average,0.2998364812965264,"{0: 32, 1: 13, 4: 10, 2: 8, 5: 4, 3: 2}",0.8194730500867666
18707,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",6,single,-0.32727885332705836,"{0: 64, 3: 1, 4: 1, 1: 1, 5: 1, 2: 1}",0.21017986346890866
18708,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",7,ward,0.3087859497592758,"{3: 16, 0: 14, 2: 11, 1: 10, 5: 8, 6: 5, 4: 5}",0.9586253441646181
18709,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",7,complete,0.3125116727790055,"{5: 15, 0: 15, 2: 11, 6: 9, 1: 7, 3: 7, 4: 5}",0.9642672454881388
18710,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",7,average,0.30252845005140483,"{1: 24, 0: 13, 4: 10, 2: 8, 6: 8, 5: 4, 3: 2}",0.8885773624529585
18711,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",7,single,-0.27598415381417746,"{0: 58, 2: 6, 3: 1, 4: 1, 1: 1, 5: 1, 6: 1}",0.34183249664320614
18712,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",8,ward,0.3189009762672369,"{3: 16, 2: 11, 1: 10, 5: 8, 0: 7, 7: 7, 6: 5, 4: 5}",0.9647000430247812
18713,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",8,complete,0.3379844629986026,"{2: 15, 0: 11, 6: 9, 5: 8, 1: 7, 7: 7, 3: 7, 4: 5}",0.9745780769465137
18714,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",8,average,0.27552854335679045,"{0: 24, 4: 12, 1: 10, 2: 8, 6: 8, 5: 4, 3: 2, 7: 1}",0.8560881958592195
18715,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",8,single,-0.3107209754544026,"{0: 57, 2: 6, 7: 1, 4: 1, 3: 1, 1: 1, 5: 1, 6: 1}",0.3550902497873259
18716,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",9,ward,0.32286271166639746,"{3: 16, 0: 11, 1: 10, 2: 8, 7: 7, 6: 5, 5: 5, 4: 5, 8: 2}",0.9406099778225312
18717,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",9,complete,0.31667219070849156,"{2: 15, 6: 9, 5: 8, 1: 8, 0: 7, 7: 7, 3: 7, 4: 5, 8: 3}",0.9648494272872489
18718,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",9,average,0.3169060500318526,"{4: 18, 1: 12, 0: 10, 2: 8, 6: 8, 8: 6, 5: 4, 3: 2, 7: 1}",0.8992163163938431
18719,df_datos_Ptrans_TMB_clus,"['F1', 'F2', 'F5']",9,single,-0.30315465765003224,"{0: 56, 2: 6, 7: 1, 4: 1, 8: 1, 3: 1, 1: 1, 5: 1, 6: 1}",0.3692609507923584
18720,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",2,ward,0.3582117287900333,"{0: 51, 1: 18}",0.828055725379504
18721,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",2,complete,0.3582117287900333,"{0: 51, 1: 18}",0.828055725379504
18722,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",2,average,0.36135910164877755,"{1: 50, 0: 19}",0.849054424254048
18723,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",2,single,0.29808705734173757,"{0: 66, 1: 3}",0.2580186686648155
18724,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",3,ward,0.2638622868298455,"{0: 42, 1: 18, 2: 9}",0.8359625449963988
18725,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",3,complete,0.22754885490749086,"{1: 34, 0: 18, 2: 17}",0.9506825074900297
18726,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",3,average,0.3434856870280418,"{0: 50, 1: 14, 2: 5}",0.6801493027768575
18727,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",3,single,0.08214093029068349,"{0: 65, 1: 3, 2: 1}",0.2311524734988684
18728,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",4,ward,0.24697950042625036,"{3: 26, 0: 18, 1: 16, 2: 9}",0.95426652034118
18729,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",4,complete,0.24683455695920484,"{0: 34, 2: 17, 1: 14, 3: 4}",0.8530769109066658
18730,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",4,average,0.32211354555573546,"{1: 36, 0: 14, 3: 14, 2: 5}",0.8489515157515991
18731,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",4,single,0.044555738820747134,"{0: 60, 1: 5, 3: 3, 2: 1}",0.3674653898882774
18732,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",5,ward,0.2845842102816691,"{1: 26, 0: 16, 3: 14, 2: 9, 4: 4}",0.9078191278505933
18733,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",5,complete,0.2831628078614127,"{2: 26, 0: 17, 1: 14, 4: 8, 3: 4}",0.9018424402042086
18734,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",5,average,0.31369498155594466,"{0: 36, 1: 14, 3: 9, 2: 5, 4: 5}",0.8134126521587297
18735,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",5,single,0.14020477084562355,"{4: 52, 3: 8, 0: 5, 1: 3, 2: 1}",0.5286760363938062
18736,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",6,ward,0.27665400879166463,"{0: 26, 3: 14, 1: 11, 2: 9, 5: 5, 4: 4}",0.8958225579070085
18737,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",6,complete,0.2797805287772342,"{0: 26, 1: 14, 2: 11, 4: 8, 5: 6, 3: 4}",0.8993501536268473
18738,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",6,average,0.2650028712215839,"{3: 32, 0: 14, 1: 9, 2: 5, 4: 5, 5: 4}",0.8322191347665345
18739,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",6,single,0.11634148705156795,"{4: 52, 1: 8, 2: 4, 0: 3, 5: 1, 3: 1}",0.4951179646527625
18740,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",7,ward,0.2634603799357606,"{3: 20, 1: 14, 0: 11, 2: 9, 6: 6, 5: 5, 4: 4}",0.9294641563201614
18741,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",7,complete,0.27056299709434584,"{1: 20, 0: 14, 2: 11, 4: 8, 6: 6, 5: 6, 3: 4}",0.932712303742435
18742,df_datos_Ptrans_TMB_clus,"['F1', 'F3', 'F4']",7,average,0.27541873112509435,"{1: 32, 3: 11, 0: 9, 2: 5, 4: 5, 5: 4, 6: 3}",0.820468772574687
